date,action_id,action_type,ratio,price,shares_traded,fee_paid,cash,holdings,total_assets
2019-09-30,0,HOLD,0.0,76.62999725341797,0.0,0.0,0.0,1541.3969273999005,118117.24231308127
2019-10-01,0,HOLD,0.0,76.27999877929688,0.0,0.0,0.0,1541.3969273999005,117577.75574047636
2019-10-02,0,HOLD,0.0,75.47000122070312,0.0,0.0,0.0,1541.3969273999005,116329.22799245853
2019-10-03,0,HOLD,0.0,73.98999786376953,0.0,0.0,0.0,1541.3969273999005,114047.95536553956
2019-10-04,0,HOLD,0.0,75.7300033569336,0.0,0.0,0.0,1541.3969273999005,116729.9944863616
2019-10-07,0,HOLD,0.0,77.48999786376953,0.0,0.0,0.0,1541.3969273999005,119442.84461143921
2019-10-08,0,HOLD,0.0,76.33999633789062,0.0,0.0,0.0,1541.3969273999005,117670.23579294427
2019-10-09,0,HOLD,0.0,72.8499984741211,0.0,0.0,0.0,1541.3969273999005,112290.7638090977
2019-10-10,0,HOLD,0.0,74.3499984741211,0.0,0.0,0.0,1541.3969273999005,114602.85920019755
2019-10-11,0,HOLD,0.0,74.97000122070312,0.0,0.0,0.0,1541.3969273999005,115558.52952875859
2019-10-14,0,HOLD,0.0,76.69999694824219,0.0,0.0,0.0,1541.3969273999005,118225.13962760226
2019-10-15,0,HOLD,0.0,76.30000305175781,0.0,0.0,0.0,1541.3969273999005,117608.59026458253
2019-10-16,0,HOLD,0.0,77.81999969482422,0.0,0.0,0.0,1541.3969273999005,119951.50841986324
2019-10-17,0,HOLD,0.0,78.2300033569336,0.0,0.0,0.0,1541.3969273999005,120583.48680486134
2019-10-18,0,HOLD,0.0,78.97000122070312,0.0,0.0,0.0,1541.3969273999005,121724.11723835819
2019-10-21,0,HOLD,0.0,77.68000030517578,0.0,0.0,0.0,1541.3969273999005,119735.71379082129
2019-10-22,0,HOLD,0.0,78.9800033569336,0.0,0.0,0.0,1541.3969273999005,121739.53450041128
2019-10-23,0,HOLD,0.0,78.47000122070312,0.0,0.0,0.0,1541.3969273999005,120953.41877465823
2019-10-24,0,HOLD,0.0,77.23999786376953,0.0,0.0,0.0,1541.3969273999005,119057.49537958924
2019-10-25,0,HOLD,0.0,78.98999786376953,0.0,0.0,0.0,1541.3969273999005,121754.94000253906
2019-10-28,0,HOLD,0.0,80.16999816894531,0.0,0.0,0.0,1541.3969273999005,123573.78884726795
2019-10-29,0,HOLD,0.0,83.05000305175781,0.0,0.0,0.0,1541.3969273999005,128013.01952453185
2019-10-30,0,HOLD,0.0,81.66000366210938,0.0,0.0,0.0,1541.3969273999005,125870.47873624001
2019-10-31,0,HOLD,0.0,81.44000244140625,0.0,0.0,0.0,1541.3969273999005,125531.36953062398
2019-11-01,0,HOLD,0.0,80.44000244140625,0.0,0.0,0.0,1541.3969273999005,123989.97260322409
2019-11-04,0,HOLD,0.0,83.58000183105469,0.0,0.0,0.0,1541.3969273999005,128829.95801446575
2019-11-05,0,HOLD,0.0,85.08999633789062,0.0,0.0,0.0,1541.3969273999005,131157.4589076934
2019-11-06,0,HOLD,0.0,85.45999908447266,0.0,0.0,-2567.0,1541.3969273999005,129160.78000440446
2019-11-07,0,HOLD,0.0,84.62999725341797,0.0,0.0,-2567.0,1541.3969273999005,127881.41773228048
2019-11-08,0,HOLD,0.0,89.9800033569336,0.0,0.0,-2567.0,1541.3969273999005,136127.90070181017
2019-11-11,0,HOLD,0.0,94.02999877929688,0.0,0.0,-2567.0,1541.3969273999005,142370.5512018246
2019-11-12,0,HOLD,0.0,91.83999633789062,0.0,0.0,-2567.0,1541.3969273999005,138994.88816764273
2019-11-13,0,HOLD,0.0,90.97000122070312,0.0,0.0,-2567.0,1541.3969273999005,137653.880367157
2019-11-14,0,HOLD,0.0,90.47000122070312,0.0,0.0,-2567.0,1541.3969273999005,136883.18190345704
2019-11-15,0,HOLD,0.0,90.4800033569336,0.0,0.0,-2567.0,1541.3969273999005,136898.59916551012
2019-11-18,0,HOLD,0.0,90.80999755859376,0.0,0.0,-2567.0,1541.3969273999005,137407.2512140089
2019-11-19,0,HOLD,0.0,90.4800033569336,0.0,0.0,-2567.0,1541.3969273999005,136898.59916551012
2019-11-20,0,HOLD,0.0,87.95999908447266,0.0,0.0,-2567.0,1541.3969273999005,133014.2723229042
2019-11-21,0,HOLD,0.0,85.62000274658203,0.0,0.0,-2567.0,1541.3969273999005,129407.40915755258
2019-11-22,0,HOLD,0.0,85.11000061035156,0.0,0.0,-2567.0,1541.3969273999005,128621.29343179957
2019-11-25,0,HOLD,0.0,84.88999938964844,0.0,0.0,-2567.0,1541.3969273999005,128282.18422618353
2019-11-26,0,HOLD,0.0,85.29000091552734,0.0,0.0,-2567.0,1541.3969273999005,128898.74534912856
2019-11-27,0,HOLD,0.0,84.62999725341797,0.0,0.0,-2567.0,1541.3969273999005,127881.41773228048
2019-11-28,0,HOLD,0.0,84.80000305175781,0.0,0.0,-2567.0,1541.3969273999005,128143.46414748167
2019-11-29,0,HOLD,0.0,84.80000305175781,0.0,0.0,-2567.0,1541.3969273999005,128143.46414748167
2019-12-02,0,HOLD,0.0,83.55000305175781,0.0,0.0,-2567.0,1541.3969273999005,126216.7179882318
2019-12-03,0,HOLD,0.0,82.44999694824219,0.0,0.0,-2567.0,1541.3969273999005,124521.17196015168
2019-12-04,0,HOLD,0.0,80.58000183105469,0.0,0.0,-2567.0,1541.3969273999005,121638.76723226605
2019-12-05,0,HOLD,0.0,82.08000183105469,0.0,0.0,-2567.0,1541.3969273999005,123950.8626233659
2019-12-06,0,HOLD,0.0,82.58999633789062,0.0,0.0,-2567.0,1541.3969273999005,124736.96658919365
2019-12-09,0,HOLD,0.0,83.81999969482422,0.0,0.0,-2567.0,1541.3969273999005,126632.88998426266
2019-12-10,0,HOLD,0.0,84.91999816894531,0.0,0.0,-2567.0,1541.3969273999005,128328.42425241748
2019-12-11,0,HOLD,0.0,84.12000274658203,0.0,0.0,-2567.0,1541.3969273999005,127095.31376645273
2019-12-12,0,HOLD,0.0,86.98999786376953,0.0,0.0,-2567.0,1541.3969273999005,131519.11542173827
2019-12-13,0,HOLD,0.0,89.05000305175781,0.0,0.0,-2567.0,1541.3969273999005,134694.40108893125
2019-12-16,0,HOLD,0.0,87.83000183105469,0.0,0.0,-2567.0,1541.3969273999005,132813.89495591534
2019-12-17,0,HOLD,0.0,88.43000030517578,0.0,0.0,-2567.0,1541.3969273999005,133738.7307603702
2019-12-18,0,HOLD,0.0,88.31999969482422,0.0,0.0,-2567.0,1541.3969273999005,133569.1761575622
2019-12-19,0,HOLD,0.0,87.9800033569336,0.0,0.0,-2567.0,1541.3969273999005,133045.10684701038
2019-12-20,0,HOLD,0.0,88.48999786376953,0.0,0.0,-5134.0,1541.3969273999005,131264.2108128381
2019-12-23,0,HOLD,0.0,88.8499984741211,0.0,0.0,-5134.0,1541.3969273999005,131819.1146474961
2019-12-24,0,HOLD,0.0,88.44999694824219,0.0,0.0,-5134.0,1541.3969273999005,131202.5535245511
2019-12-25,0,HOLD,0.0,88.7699966430664,0.0,0.0,-5134.0,1541.3969273999005,131695.80007092204
2019-12-26,0,HOLD,0.0,88.7699966430664,0.0,0.0,-5134.0,1541.3969273999005,131695.80007092204
2019-12-27,0,HOLD,0.0,88.4000015258789,0.0,0.0,-5134.0,1541.3969273999005,131125.49073413626
2019-12-30,0,HOLD,0.0,88.80000305175781,0.0,0.0,-5134.0,1541.3969273999005,131742.05185708127
2019-12-31,0,HOLD,0.0,88.43000030517578,0.0,0.0,-5134.0,1541.3969273999005,131171.7307603702
2020-01-01,0,HOLD,0.0,88.2300033569336,0.0,0.0,-5134.0,1541.3969273999005,130863.45607886036
2020-01-02,0,HOLD,0.0,88.2300033569336,0.0,0.0,-5134.0,1541.3969273999005,130863.45607886036
2020-01-03,0,HOLD,0.0,88.69000244140625,0.0,0.0,-5134.0,1541.3969273999005,131572.49725427327
2020-01-06,0,HOLD,0.0,87.0199966430664,0.0,0.0,-5134.0,1541.3969273999005,128998.35544797222
2020-01-07,0,HOLD,0.0,86.51000213623047,0.0,0.0,-5134.0,1541.3969273999005,128212.25148214446
2020-01-08,0,HOLD,0.0,88.97000122070312,0.0,0.0,-5134.0,1541.3969273999005,132004.0865123572
2020-01-09,0,HOLD,0.0,88.70999908447266,0.0,0.0,-5134.0,1541.3969273999005,131603.32001845413
2020-01-10,0,HOLD,0.0,89.91000366210938,0.0,0.0,-5134.0,1541.3969273999005,133453.00338728918
2020-01-13,0,HOLD,0.0,90.26000213623048,0.0,0.0,-5134.0,1541.3969273999005,133992.48995989413
2020-01-14,0,HOLD,0.0,90.97000122070312,0.0,0.0,-5134.0,1541.3969273999005,135086.880367157
2020-01-15,0,HOLD,0.0,90.55999755859376,0.0,0.0,-5134.0,1541.3969273999005,134454.90198215892
2020-01-16,0,HOLD,0.0,89.66999816894531,0.0,0.0,-5134.0,1541.3969273999005,133083.059657567
2020-01-17,0,HOLD,0.0,91.79000091552734,0.0,0.0,-5134.0,1541.3969273999005,136350.8253772279
2020-01-20,0,HOLD,0.0,95.91000366210938,0.0,0.0,-5134.0,1541.3969273999005,142701.38495168858
2020-01-21,0,HOLD,0.0,95.91000366210938,0.0,0.0,-5134.0,1541.3969273999005,142701.38495168858
2020-01-22,0,HOLD,0.0,94.54000091552734,0.0,0.0,-5134.0,1541.3969273999005,140589.66692757764
2020-01-23,0,HOLD,0.0,92.97000122070312,0.0,0.0,-5134.0,1541.3969273999005,138169.67422195678
2020-01-24,0,HOLD,0.0,92.0,0.0,0.0,-5134.0,1541.3969273999005,136674.51732079085
2020-01-27,0,HOLD,0.0,89.6500015258789,0.0,0.0,-5134.0,1541.3969273999005,133052.23689338614
2020-01-28,0,HOLD,0.0,87.05000305175781,0.0,0.0,-5134.0,1541.3969273999005,129044.60723413146
2020-01-29,0,HOLD,0.0,89.1500015258789,0.0,0.0,-5134.0,1541.3969273999005,132281.5384296862
2020-01-30,0,HOLD,0.0,88.2300033569336,0.0,0.0,-5134.0,1541.3969273999005,130863.45607886036
2020-01-31,0,HOLD,0.0,87.77999877929688,0.0,0.0,-5134.0,1541.3969273999005,130169.82040557521
2020-02-03,0,HOLD,0.0,85.30999755859375,0.0,0.0,-5134.0,1541.3969273999005,126362.56811330942
2020-02-04,0,HOLD,0.0,86.4800033569336,0.0,0.0,-7701.0,1541.3969273999005,125599.01145591051
2020-02-05,0,HOLD,0.0,88.93000030517578,0.0,0.0,-7701.0,1541.3969273999005,129375.42922407016
2020-02-06,0,HOLD,0.0,90.91000366210938,0.0,0.0,-7701.0,1541.3969273999005,132427.4003146891
2020-02-07,0,HOLD,0.0,90.61000061035156,0.0,0.0,-7701.0,1541.3969273999005,131964.97653249901
2020-02-10,0,HOLD,0.0,87.41999816894531,0.0,0.0,-7701.0,1541.3969273999005,127047.91657091724
2020-02-11,0,HOLD,0.0,88.5999984741211,0.0,0.0,-7701.0,1541.3969273999005,128866.76541564614
2020-02-12,0,HOLD,0.0,90.0,0.0,0.0,-7701.0,1541.3969273999005,131024.72346599103
2020-02-13,0,HOLD,0.0,91.72000122070312,0.0,0.0,-7701.0,1541.3969273999005,133675.92806270692
2020-02-14,0,HOLD,0.0,90.02999877929688,0.0,0.0,-7701.0,1541.3969273999005,131070.96349222498
2020-02-17,0,HOLD,0.0,89.5999984741211,0.0,0.0,-7701.0,1541.3969273999005,130408.16234304602
2020-02-18,0,HOLD,0.0,89.5999984741211,0.0,0.0,-7701.0,1541.3969273999005,130408.16234304602
2020-02-19,0,HOLD,0.0,88.02999877929688,0.0,0.0,-7701.0,1541.3969273999005,127988.16963742519
2020-02-20,0,HOLD,0.0,90.55999755859376,0.0,0.0,-7701.0,1541.3969273999005,131887.90198215892
2020-02-21,0,HOLD,0.0,89.47000122070312,0.0,0.0,-7701.0,1541.3969273999005,130207.78497605716
2020-02-24,0,HOLD,0.0,87.02999877929688,0.0,0.0,-7701.0,1541.3969273999005,126446.77271002528
2020-02-25,0,HOLD,0.0,83.31999969482422,0.0,0.0,-7701.0,1541.3969273999005,120728.1915205627
2020-02-26,0,HOLD,0.0,80.22000122070312,0.0,0.0,-7701.0,1541.3969273999005,115949.86339760806
2020-02-27,0,HOLD,0.0,79.66000366210938,0.0,0.0,-7701.0,1541.3969273999005,115086.68488144022
2020-02-28,0,HOLD,0.0,75.94000244140625,0.0,0.0,-7701.0,1541.3969273999005,109352.68642992454
2020-03-02,0,HOLD,0.0,78.30000305175781,0.0,0.0,-7701.0,1541.3969273999005,112990.38411938233
2020-03-03,0,HOLD,0.0,80.55999755859375,0.0,0.0,-7701.0,1541.3969273999005,116473.93270815989
2020-03-04,0,HOLD,0.0,78.55999755859375,0.0,0.0,-7701.0,1541.3969273999005,113391.1388533601
2020-03-05,0,HOLD,0.0,81.80000305175781,0.0,0.0,-7701.0,1541.3969273999005,118385.27336528197
2020-03-06,0,HOLD,0.0,79.16999816894531,0.0,0.0,-7701.0,1541.3969273999005,114331.39191986805
2020-03-09,0,HOLD,0.0,77.47000122070312,0.0,0.0,-7701.0,1541.3969273999005,111711.02184725834
2020-03-10,0,HOLD,0.0,72.63999938964844,0.0,0.0,-7701.0,1541.3969273999005,104266.07186553474
2020-03-11,0,HOLD,0.0,78.88999938964844,0.0,0.0,-7701.0,1541.3969273999005,113899.80266178412
2020-03-12,0,HOLD,0.0,74.62000274658203,0.0,0.0,-7701.0,1541.3969273999005,107318.04295615367
2020-03-12,0,HOLD,0.0,67.0199966430664,0.0,0.0,-7701.0,1541.3969273999005,95603.41689997421
